12/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910404
03/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910503
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910503
15/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910503
23/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910602
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910701
19/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910701
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910701
12/05/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910727
24/05/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910727
18/04/2026,Sexta-feira Santa,MUNICIPAL,conforme Lei 851 de 23/10/1978,BA,2910800
19/06/2026,Corpus Christi,MUNICIPAL,conforme Lei 851 de 23/10/1978,BA,2910800
24/06/2026,São João,MUNICIPAL,Dia de São João,BA,2910800
26/07/2026,Padroeira,MUNICIPAL,"Dia de Senhora Santana, padroeira da cidade",BA,2910800
18/09/2026,Aniversário da Cidade,MUNICIPAL,"Conformidade com a Lei Complementar nº 031, de 15.09.2006, 18 de setembro é comemorado o DIA DA CIDADE, data da emancipação político-administrativa do Município (18 de setembro de 1833)",BA,2910800
20/01/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910859
29/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910859
09/05/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910859
21/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910859
22/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2911105
02/02/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2912103
20/01/2026,Dia de São Sebastião,MUNICIPAL,"Dia de São Sebastião, padroeiro da Cidade",BA,2913200
05/03/2026,Quarta-Feira de Cinzas,MUNICIPAL,Quarta-Feira de Cinzas,BA,2913200
14/08/2026,Aniversário da Cidade,MUNICIPAL,Aniversário de Emancipação do Município de Ibotirama,BA,2913200
01/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913408
08/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913408
11/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913408
23/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913606
28/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913606
15/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913606
08/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913705
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913705
06/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913705
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913705
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913903
16/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913903
02/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2913903
31/05/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2914604
04/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2914604
19/03/2026,Dia de São José,MUNICIPAL,Dia de São José,BA,2914802
24/06/2026,Dia de São João,MUNICIPAL,Dia de São João,BA,2914802
28/07/2026,Aniversário de Itabuna,MUNICIPAL,Aniversário de Itabuna,BA,2914802
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2915106
10/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2915106
06/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2915205
14/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2915205
07/01/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2916104
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2916104
10/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2916104
20/11/2026,Dia da Consciência Negra,MUNICIPAL,Dia da Consciência Negra,BA,2916104
19/03/2026,São José,MUNICIPAL,Dia de São José,BA,2916401
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2916401
