16/09/2020,São Cornélio e Aniversário,MUNICIPAL,"Dia de São Cornélio e Aniversário da Cidade, segundo Lei nº 2.205, de 10 de agosto de 1983",MG,Ituiutaba
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,Itumirim
26/02/2020,Quarta-Feira de Cinzas,MUNICIPAL,"Quarta-Feira de Cinzas, feriado conforme lei nº 603, de 05 de março de 1996",MG,Jacinto
20/11/2020,Dia da Consciência Negra,MUNICIPAL,Lei Municipal no 1687,MG,Jacutinga
11/06/2020,Corpus Christi,MUNICIPAL,Corpus Christi,MG,Lagoa Santa
17/12/2020,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Lagoa Santa,MG,Lagoa Santa
11/06/2020,Corpus Christi,MUNICIPAL,Corpus Christi,MG,Mariana
16/07/2020,Aniversário,MUNICIPAL,Aniversário da Cidade de Mariana ,MG,Mariana
08/12/2020,N. Sra. da Conceição,MUNICIPAL,Dia de Nossa Senhora da Conceição,MG,Mariana
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,Medeiros
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,Muzambinho
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,Nova Era
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,Paraisópolis
24/05/2020,Aniversário,MUNICIPAL,Aniversário da cidade,MG,Patos de Minas
15/08/2020,Assunção de Nossa Senhora,MUNICIPAL,Assunção de Nossa Senhora (Lei nº 5.280/03),MG,Patos de Minas
10/04/2020,Paixão de Cristo,MUNICIPAL,Feriado municipal de acordo com a Lei Ordinária 5070/2011,MG,Pouso Alegre
11/06/2020,Corpus Christi,MUNICIPAL,Feriado municipal de acordo com a Lei Ordinária 5070/2011,MG,Pouso Alegre
06/08/2020,Senhor Bom Jesus,MUNICIPAL,Padroeiro da cidade. Feriado municipal de acordo com a Lei Ordinária 5070/2011,MG,Pouso Alegre
19/10/2020,Aniversário da cidade,MUNICIPAL,Emancipação política e administrativa da cidade. Feriado municipal de acordo com a Lei Ordinária 5070/2011,MG,Pouso Alegre
20/11/2020,Consciência Negra,MUNICIPAL,Dia da Consciência Negra. Feriado municipal de acordo com a Lei Ordinária 5634/2015,MG,Pouso Alegre
15/08/2020,Dia de Nossa Senhora do Rosário,MUNICIPAL,"De acordo com a Lei Municipal nº 293, de 01 de fevereiro de 1961",MG,Sabinópolis
10/04/2020,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,MG,Santa Bárbara
11/06/2020,Corpus Christi,MUNICIPAL,Corpus Christi,MG,Santa Bárbara
13/06/2020,Santo Antônio,MUNICIPAL,"Dia de Santo Antônio, padroeiro da cidade",MG,Santa Bárbara
04/12/2020,Santa Bárbara,MUNICIPAL,"Dia de Santa Bárbara, aniversário da cidade.",MG,Santa Bárbara
27/12/2020,Aniversário,MUNICIPAL,Aniversário da cidade,MG,Santa Cruz do Escalvado
11/06/2020,Corpus Christi,MUNICIPAL,Dia de Corpus Christi,MG,Santos Dumont
27/07/2020,Aniversário do Município,MUNICIPAL,Comemoração da Emancipação do Município,MG,Santos Dumont
29/09/2020,Dia de São Miguel,MUNICIPAL,"Dia de São Miguel, padroeiro do Municipio",MG,Santos Dumont
23/10/2020,Dia da Asa,MUNICIPAL,Comemoração do dia da Asa - Data do vôo de Santos Dumond com o 14Bis,MG,Santos Dumont
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,São Francisco
11/02/2020,Padroeiro,MUNICIPAL,Padroeiro da cidade,MG,São Gonçalo do Rio Abaixo
20/01/2020,Padroeiro da Cidade,MUNICIPAL,Dia do Padroeiro da Cidade,MG,São Gotardo
10/04/2020,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa - Dia da Paixão de Cristo,MG,São Gotardo
11/06/2020,Corpus Christi,MUNICIPAL,Corpus Christi,MG,São Gotardo
15/08/2020,Nossa Sra Abadia,MUNICIPAL,Feriado de Nossa Senhora da Abadia,MG,São Gotardo
30/09/2020,Aniversário da Cidade,MUNICIPAL,Comemorações da Emancipação do Município,MG,São Gotardo
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,São José da Barra
19/03/2020,São José,MUNICIPAL,"Dia de São José, conforme lei nº 3 de 08 de Fevereiro de 1993",MG,São José da Lapa
27/04/2020,Aniversário da Cidade,MUNICIPAL,"Aniversário da Cidade de São José da Lapa, conforme lei nº 3 de 08 de Fevereiro de 1993",MG,São José da Lapa
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,São José da Varginha
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,São José do Divino
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,São José do Goiabal
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,São José do Jacuri
20/01/2020,Dia de São Sebastião,MUNICIPAL,"Dia de São Sebastião, padroeiro da cidade",MG,São Sebastião do Paraíso
10/04/2020,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,MG,São Sebastião do Paraíso
11/06/2020,Corpus Christi,MUNICIPAL,Dia de Corpus Christi,MG,São Sebastião do Paraíso
25/10/2020,Aniversário da Cidade,MUNICIPAL,Dia da Fundação do Município,MG,São Sebastião do Paraíso
20/11/2020,Dia da Consciência Negra,MUNICIPAL,Dia da Consciência Negra,MG,São Sebastião do Paraíso
20/01/2020,São Sebastião,MUNICIPAL,"Dia de São Sebastião, padroeiro da cidade, conforme lei 676 de 19 de fevereiro de 2001",MG,Tapira
01/03/2020,Aniversário do Município,MUNICIPAL,"Aniversário da Cidade de Tapira, conforme lei 676 de 19 de fevereiro de 2001",MG,Tapira
11/06/2020,Corpus Christi,MUNICIPAL,"Dia de Corpus Christi, conforme lei 676 de 19 de fevereiro de 2001",MG,Tapira
15/08/2020,Nossa Sra Abadia,MUNICIPAL,"Dia de Nossa Senhora da Abadia, conforme lei 676 de 19 de fevereiro de 2001",MG,Tapira
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,Tocantins
19/03/2020,São José,MUNICIPAL,Dia de São José,MG,Tumiritinga
02/03/2020,Aniversário da cidade,MUNICIPAL, Aniversário da cidade,MG,Uberaba
15/08/2020,Nossa Senhora da Abadia,MUNICIPAL,Nossa Senhora da Abadia,MG,Uberaba
20/11/2020,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 10.678, de 2008 e Lei 11.523/2012",MG,Uberaba
10/04/2020,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,MG,Uberlândia
11/06/2020,Corpus Christi,MUNICIPAL,Corpus Christi,MG,Uberlândia
15/08/2020,Nossa Sra da Abadia,MUNICIPAL,"Dia de Nossa Senhora da Abadia, padroeira do Município",MG,Uberlândia
31/08/2020,Aniversário da cidade,MUNICIPAL,"Dia de São Raimundo, aniversário da cidade",MG,Uberlândia
20/11/2020,Dia da Consciência Negra,MUNICIPAL,Feriado em Comemoração ao dia da Consciência Negra,MG,Uberlândia
15/01/2020,Aniversário da cidade,MUNICIPAL,Aniversário da cidade,MG,Unaí
10/04/2020,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa/Paixão de Cristo,MG,Unaí
11/06/2020,Corpus Christi,MUNICIPAL,Corpus Christi,MG,Unaí
13/06/2020,Santo Antônio,MUNICIPAL,Dia Consagrado a Santo Antônio do Boqueirão ,MG,Unaí
08/12/2020,N. Sra Conceição,MUNICIPAL,"Padroeira da Cidade, Imaculada Nossa Senhora Conceição",MG,Unaí
11/06/2020,Corpus Christi,MUNICIPAL,Lei Municipal nº 501/1968,MG,Varginha
07/10/2020,Aniversário da cidade,MUNICIPAL,De acordo com a Lei Municipal nº 501/1968,MG,Varginha
22/05/2020,Santa Rita,MUNICIPAL,"Dia de Santa Rita, Padroeira da Cidade",MG,Viçosa
30/09/2020,Aniversário da cidade,MUNICIPAL,Aniversário da cidade de Viçosa,MG,Viçosa
10/04/2020,Sexta-feira Santa,MUNICIPAL,"conforme Lei nº 95, de 27 de Outubro de 1949",MS,Campo Grande
11/06/2020,Corpus Christi,MUNICIPAL,"conforme Lei nº 95, de 27 de Outubro de 1949",MS,Campo Grande
13/06/2020,Dia de Santo Antônio,MUNICIPAL," Padroeiro do Município de Campo Grande-MS, Santo Antônio de Pádua, conforme Lei nº 3901 de 29 de outubro de 2001",MS,Campo Grande
26/08/2020,Aniversário de Campo Grande,MUNICIPAL,"conforme Lei nº 95, de 27 de Outubro de 1949",MS,Campo Grande
19/03/2020,São José,MUNICIPAL,"Dia de São José, padroeiro do município",MS,Cassilândia
03/08/2020,Aniversário do município,MUNICIPAL,Aniversário da cidade de Cassilândia,MS,Cassilândia
02/02/2020,Nossa Sra da Candelária,MUNICIPAL,"Consagrado a Nossa Senhora da Candelária, padroeira de Corumbá",MS,Corumbá
10/04/2020,Sexta-feira da Paixão,MUNICIPAL,"Consagrado ao martírio de Nosso Senhor Jesus Cristo, Salvador da Humanidade",MS,Corumbá
13/06/2020,Retomada de Corumbá,MUNICIPAL,"Comemorativo a Retomada de Corumbá, feito heróico de Antonio Maria Coelho no ano de 1.867",MS,Corumbá
21/09/2020,Fundação de Corumbá,MUNICIPAL,"Comemorativo a fundação de Corumbá, ocorrida em 1.778 e por ordem do Capitão General Luiz de Albuquerque de Mello Pereira e Cáceres, Governador da Capitania de Mato Grosso",MS,Corumbá
20/11/2020,Dia da Consciência Negra,MUNICIPAL,Alusão ao Dia da Consciência Negra,MS,Corumbá
19/03/2020,São José,MUNICIPAL,Dia de São José,MS,Coxim
19/03/2020,São José,MUNICIPAL,Dia de São José,MS,Guia Lopes da Laguna
19/03/2020,São José,MUNICIPAL,Dia de São José,MS,Itaporã
20/11/2020,Dia da Consciência Negra,MUNICIPAL,Feriado Municipal em Alusão ao Dia da Consciência Negra,MS,Ladário
11/06/2020,Aniversário da Cidade,MUNICIPAL,Aniversário de Maracaju,MS,Maracaju
19/03/2020,São José,MUNICIPAL,Dia do Padroeiro São José,MS,Ponta Porã
18/07/2020,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Ponta Porã,MS,Ponta Porã
19/03/2020,São José,MUNICIPAL,Dia de São José,MS,Ribas do Rio Pardo
06/08/2020,Bom Jesus de Rochedo,MUNICIPAL,"Dia de Bom Jesus de Rochedo, padroeiro da cidade",MS,Rochedo
15/06/2020,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Três Lagoas,MS,Três Lagoas
19/03/2020,São José,MUNICIPAL,Dia de São José,MT,Alto Paraguai
19/03/2020,"Dia de São José, padroeiro da cidade",MUNICIPAL,http://www.altotaquari.mt.gov.br/noticia/197/Prefeito-Municipal-de-Alto-Taquari-divulgou-a-lista-de-feriados-Nacionais-Estaduais-e-Municipais,MT,Alto Taquari
13/05/2020,Aniversário da cidade,MUNICIPAL,http://www.altotaquari.mt.gov.br/noticia/197/Prefeito-Municipal-de-Alto-Taquari-divulgou-a-lista-de-feriados-Nacionais-Estaduais-e-Municipais,MT,Alto Taquari
02/02/2020,Emancipação Política,MUNICIPAL,Feriado de Emancipação Política de Araputanga,MT,Araputanga
04/07/2020,Aniversário da Cidade,MUNICIPAL,Emancipação do Município,MT,Campo Novo do Parecis
25/07/2020,Dia de São Cristóvão,MUNICIPAL,Dia de São Cristóvão - Padroeiro do Município,MT,Campo Novo do Parecis
04/07/2020,Emancipação do Município,MUNICIPAL,Aniversário da Emancipação do Município de Campo Verde,MT,Campo Verde
25/07/2020,São Cristóvão,MUNICIPAL,"Dia de São Cristóvão, Padroeiro do Município",MT,Campo Verde
11/07/2020,Dia do Evangélico,MUNICIPAL,"Feriado no Segundo Sábado de Julho, do dia do evangélico, segundo Lei nº 094/1997",MT,Confresa
08/04/2020,Aniversário de Cuiabá,MUNICIPAL,conforme Lei nº 1077 de 02 de abril de 1968,MT,Cuiabá
10/04/2020,Sexta-feira Santa,MUNICIPAL,conforme Lei nº 1077 de 02 de abril de 1968,MT,Cuiabá
11/06/2020,Corpus Christi,MUNICIPAL,conforme Lei nº 1077 de 02 de abril de 1968,MT,Cuiabá
08/12/2020,Imaculada Conceição de Maria,MUNICIPAL,"conforme Lei nº 5576, de 24 de agosto de 2012",MT,Cuiabá
29/06/2020,São Pedro Apóstolo,MUNICIPAL,Feriado municipal em comemoração ao Padroeiro da Cidade de Feliz Natal,MT,Feliz Natal
31/10/2020,Dia da Reforma Protestante,MUNICIPAL,Feriado Municipal em comemoração à Reforma Protestante,MT,Itanhangá
13/05/2020,Feriado Municipal,MUNICIPAL,Comemorações da Emancipação do Município,MT,Itaúba
19/03/2020,São José,MUNICIPAL,"Dia de São José, padroeiro da cidade, Lei Municipal 1.543/2004",MT,Juara
10/04/2020,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, conforme lei municipal 2.094/2010",MT,Juara
11/06/2020,Corpus Christi,MUNICIPAL,"Corpus Christi, conforme lei municipal 2.094/2010",MT,Juara
14/12/2020,Emancipação do Município,MUNICIPAL,"Aniversário de Emancipação, conforme lei municipal 2.094/2010",MT,Juara
27/02/2020,Pe. Thiago Cheza,MUNICIPAL,Morte de Padre Thiago Cheza,MT,Mirassol d'Oeste
10/04/2020,Sexta-Feria Santa,MUNICIPAL,Sexta-Feria Santa,MT,Mirassol d'Oeste
14/05/2020,Emancipação Política,MUNICIPAL,Emancipação Política da Cidade de Mirassol dOeste,MT,Mirassol d'Oeste
14/04/2020,Aniversário da Cidade,MUNICIPAL,Aniversário de Nova Xavantina,MT,Nova Xavantina
27/11/2020,Nossa Sra das Graças,MUNICIPAL,Nossa Senhora das Graças,MT,Nova Xavantina
08/12/2020,N. Sra Imaculada Conceição,MUNICIPAL,"Dia de Nossa Senhora Imaculada Conceição, padroeira da Cidade",MT,Querência
19/12/2020,Emancipação do Município,MUNICIPAL,Comemorações da Emancipação do Município de Querência,MT,Querência
11/06/2020,Corpus Christi,MUNICIPAL,Dia de Corpus Christi,MT,Rondonópolis
22/05/2020,Dia da Padroeira,MUNICIPAL,Dia da Padroeira da Cidade,MT,Santa Rita do Trivelato
25/09/2020,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Santa Rita do Trivelato,MT,Santa Rita do Trivelato
19/03/2020,São José,MUNICIPAL,Dia de São José,MT,São José do Rio Claro
22/04/2020,Fundação do Município,MUNICIPAL,Homenagem ao Fundador do Município,MT,Sapezal
13/05/2020,Dia da Padroeira,MUNICIPAL,Comemorações do dia da Padroeira do Município,MT,Sapezal
19/09/2020,Aniversário do Município,MUNICIPAL,Comemorações do Aniversário do Município,MT,Sapezal
31/10/2020,Dia do Evangélico,MUNICIPAL,Comemorações do dia do Evangélico,MT,Sapezal
13/06/2020,Dia de Santo Antônio,MUNICIPAL,Dia do Padroeiro da Cidade,MT,Sinop
14/09/2020,Aniversário da Cidade,MUNICIPAL,Data da Fundação da Cidade de Sinop,MT,Sinop
13/05/2020,Emancipação,MUNICIPAL, Emancipação Política Administrativa de Sorriso/MT ,MT,Sorriso
29/06/2020,São Pedro,MUNICIPAL,São Pedro - Padroeiro de Sorriso/MT,MT,Sorriso
25/02/2020,Carnaval,MUNICIPAL,Feriado Municipal,MT,Várzea Grande
10/04/2020,Sexta-Feira Santa,MUNICIPAL,Sexta-Feria Santa,MT,Várzea Grande
11/06/2020,Corpus Christi,MUNICIPAL,Feriado de Corpus Crhisti segundo decreto n° 44/2017,MT,Várzea Grande
13/05/2020,Emancipação do Município,MUNICIPAL,Comemorações da Emancipação do Município de Vera-MT,MT,Vera
27/07/2020,Fundação do Município,MUNICIPAL,Aniversário de Fundação do Município,MT,Vera
28/10/2020,São Judas Tadeu,MUNICIPAL,"Dia de São Judas Tadeu, padroeiro do Município",MT,Vera
19/03/2020,São José,MUNICIPAL,Dia de São José,MT,Vila Bela da Santíssima Trindade
19/03/2020,São José,MUNICIPAL,Dia de São José,PA,Acará
05/10/2020,"Emancipação do Município, segundo o Art. 5º da Lei Orgânica do município",MUNICIPAL, http://www.canaadoscarajas.pa.gov.br/arquivos/lei_organica_canaa_dos_carajas.pdf,PA,Canaã dos Carajás
28/01/2020,Aniversário de Castanhal,MUNICIPAL,Aniversário de Castanhal,PA,Castanhal
19/03/2020,São José,MUNICIPAL,Dia de São José,PA,Castanhal
19/03/2020,São José,MUNICIPAL,Dia de São José,PA,Tucuruí
29/06/2020,Dia de São Pedro,MUNICIPAL,Dia 29 – Festividades de São Pedro (Lei nº 01/99),PB,Belém
06/09/2020,Aniversário da Cidade,MUNICIPAL,Emancipação político-administrativa de Belém (Lei nº 12/99),PB,Belém
08/12/2020,Dia da Padroeira,MUNICIPAL,Dia da Padroeira N. Sra. da Conceição (Lei nº 12/99),PB,Belém
11/10/2020,Aniversário da Cidade,MUNICIPAL,"Lei Municipal 6.498, de agosto de 2016.",PB,Campina Grande
24/06/2020,São João,MUNICIPAL,Dia de São João,PB,Conceição
08/10/2020,Aniversário,MUNICIPAL,Aniversário da cidade,PB,Conceição
08/12/2020,N. Sra. Conceição,MUNICIPAL,Nossa Senhora da Conceição,PB,Conceição
08/03/2020,Dia das Mulheres,MUNICIPAL,Dia das Mulheres,PB,Duas Estradas
19/06/2020,Coração de Jesus,MUNICIPAL,"Sagrado Coração de Jesus, padroeira da cidade",PB,Duas Estradas
11/07/2020,Dia do Evangélico,MUNICIPAL,Dia do Evangélico,PB,Duas Estradas
22/12/2020,Emancipação Política,MUNICIPAL,Aniversário da Emancipação Política do Município,PB,Duas Estradas
26/04/2020,Dia da Padroeira,MUNICIPAL,Consagrado à Padroeira da Cidade Nossa Senhora do Bom Conselho,PB,Esperança
24/06/2020,São João,MUNICIPAL,Dia de São João,PB,Esperança
01/12/2020,Aniversário da Cidade,MUNICIPAL,Aniversário do Município,PB,Esperança
08/12/2020,Imaculada Conceição,MUNICIPAL,Dia da Imaculada Conceição,PB,Esperança
02/02/2020,N. Senhora da Luz,MUNICIPAL,Dia de Nossa Senhora da Luz,PB,Guarabira
11/06/2020,Corpus Christi,MUNICIPAL,Corpus Christi,PB,Guarabira
24/06/2020,São João,MUNICIPAL,Dia de São João,PB,Guarabira
26/11/2020,Aniversário da Cidade,MUNICIPAL,Aniversário da Emancipação política do município,PB,Guarabira
10/04/2020,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, conforme Lei nº 8805, de 23 de maio 1999",PB,João Pessoa
24/06/2020,Dia de São João,MUNICIPAL,"conforme Lei nº 8805, de 23 de maio 1999",PB,João Pessoa
20/11/2020,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,PB,João Pessoa
08/12/2020,Nossa Senhora da Conceição,MUNICIPAL,"conforme Lei nº 8805, de 23 de maio 1999",PB,João Pessoa
19/03/2020,São José,MUNICIPAL,Dia de São José,PB,Juazeirinho
20/01/2020,São Sebastião,MUNICIPAL,Dia de São Sebastião,PB,Logradouro
29/04/2020,Aniversário da Cidade,MUNICIPAL,Emancipação política do Município,PB,Logradouro
25/06/2020,Feriado Municipal,MUNICIPAL,Alusivo à morte do ex-prefeito Luiz Goncalves de Lima.,PB,Mogeiro
15/09/2020,Nossa Sra das Dores,MUNICIPAL,"Alusivo à Padroeira da cidade, Nossa Senhora das Dores.",PB,Mogeiro
07/11/2020,Feriado Municipal,MUNICIPAL,Alusivo à morte do ex-prefeito José Benedito da Silveira (Zé Silveira),PB,Mogeiro
12/12/2020,Aniversário da Cidade,MUNICIPAL,Emancipação política do município,PB,Mogeiro
19/03/2020,São José,MUNICIPAL,Dia de São José,PB,Paulista
26/04/2020,Padroeira da Cidade,MUNICIPAL,Data consagrada à comemoração da padroeira da cidade Nossa Senhora do Bom Conselho,PB,Princesa Isabel
19/03/2020,São José,MUNICIPAL,Dia de São José,PB,Santa Rita
19/03/2020,São José,MUNICIPAL,Dia de São José,PB,São José de Piranhas
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Abreu e Lima
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Água Preta
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Amaraji
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Bezerros
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Bodocó
20/01/2020,São Sebastião,MUNICIPAL,Dia de São Sebastião,PE,Bom Conselho
26/04/2020,N. Sra do Bom Conselho,MUNICIPAL,Dia de Nossa Senhora do Bom Conselho,PE,Bom Conselho
03/08/2020,Emancipação Política,MUNICIPAL,Aniversário da Emancipação Política da Cidade,PE,Bom Conselho
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Brejo da Madre de Deus
13/06/2020,Dia de Santo Antônio,MUNICIPAL," padroeiro do município, conforme o Decreto nº 1300 de 17 de dezembro de 2014",PE,Cabo de Santo Agostinho
09/07/2020,Comemoração da fundação do município,MUNICIPAL,conforme o Decreto nº 1300 de 17 de dezembro de 2014,PE,Cabo de Santo Agostinho
31/10/2020,Dia municipal da reforma protestante e Ação de Graças,MUNICIPAL,conforme o Decreto nº 1300 de 17 de dezembro de 2014,PE,Cabo de Santo Agostinho
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Capoeiras
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Carpina
18/05/2020,Aniversário da cidade,MUNICIPAL,De acordo com a Lei nº 2.959 de 1985,PE,Caruaru
29/06/2020,São Pedro,MUNICIPAL,De acordo com a Lei nº 2.959 de 1985,PE,Caruaru
15/09/2020,Padroeira N. Sra das Dores,MUNICIPAL,De acordo com a Lei nº 2.959 de 1985,PE,Caruaru
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Chã Grande
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Cumaru
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Custódia
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Dormentes
14/01/2020,Bom Jesus dos Aflitos,MUNICIPAL,Padroeiro do município,PE,Exu
02/08/2020,Morte de Luiz Gonzaga,MUNICIPAL,Aniversário de morte de Luiz Gonzaga,PE,Exu
08/09/2020,Emancipação,MUNICIPAL,Emancipação Política de Exu,PE,Exu
01/11/2020,Todos os Santos,MUNICIPAL,Dia de todos os Santos,PE,Exu
13/12/2020,Nascimento de Luiz Gonzaga,MUNICIPAL,Aniversário de nascimento de Luiz Gonzaga,PE,Exu
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Feira Nova
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Frei Miguelinho
13/06/2020,Dia de Santo Antônio,MUNICIPAL, Padroeiro de Garanhuns,PE,Garanhuns
15/03/2020,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Gravatá,PE,Gravatá
27/09/2020,Aniversário,MUNICIPAL,Fundação de Igarassu,PE,Igarassu
08/12/2020,N. Sra. Conceição,MUNICIPAL,Nossa Senhora Conceição,PE,Igarassu
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Iguaraci
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Inajá
13/06/2020,Feriado Municipal,MUNICIPAL,Dia de Santo Antônio,PE,Inajá
15/01/2020,Dia do padroeiro,MUNICIPAL,"Dia de Santo Amaro, padroeiro da Cidade",PE,Jaboatão dos Guararapes
20/04/2020,Padroeira de Prazeres,MUNICIPAL,"Dia de N. Sra. dos Prazeres, padroeira de Prazeres",PE,Jaboatão dos Guararapes
04/05/2020,Aniversário da cidade,MUNICIPAL,Aniversário da cidade,PE,Jaboatão dos Guararapes
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Passira
04/09/2020,Emancipação política,MUNICIPAL,Aniversário de Emancipação Política do Paulista,PE,Paulista
25/02/2020,Carnaval,MUNICIPAL,Terça-Feria de Carnaval,PE,Petrolina
15/08/2020,N Sra Rainha dos Anjos,MUNICIPAL,Nossa Senhora Rainha dos Anjos,PE,Petrolina
21/09/2020,Aniversário da Cidade,MUNICIPAL,Comemorações do Aniversário da Cidade de Petrolina-PE,PE,Petrolina
10/04/2020,Sexta-feira Santa,MUNICIPAL,conforme a Lei nº 9.777 de junho de 1967,PE,Recife
16/07/2020,Dia de Nossa Senhora do Carmo (Padroeira do Recife),MUNICIPAL,conforme a Lei nº 9.777 de junho de 1967,PE,Recife
08/12/2020,Dia de Nossa Senhora da Conceição,MUNICIPAL,conforme a Lei nº 9.777 de junho de 1967,PE,Recife
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Rio Formoso
07/06/2020,Aniversário de Emancipação,MUNICIPAL,Aniversário de Emancipação Política do Município de Santa Maria da Boa Vista.,PE,Santa Maria da Boa Vista
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,São José do Belmonte
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,São José do Egito
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Surubim
11/06/2020,Corpus Christi,MUNICIPAL,Feriado de Corpus Christi,PE,Surubim
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Tupanatinga
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Venturosa
19/03/2020,São José,MUNICIPAL,Dia de São José,PE,Vertentes
17/01/2020,Santo Antão,MUNICIPAL,Padroeiro do município,PE,Vitória de Santo Antão
03/08/2020,Batalha das Tabocas,MUNICIPAL,Aniversário da Batalha das Tabocas,PE,Vitória de Santo Antão
19/03/2020,São José,MUNICIPAL,Dia de São José,PI,Inhuma
10/04/2020,Sexta-feira Santa,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,Teresina
11/06/2020,Corpus Christi,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,Teresina
16/08/2020,Aniversário de Teresina,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,Teresina
02/11/2020,Dia de Finados,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,Teresina
08/12/2020,Nossa Senhora da Conceição,MUNICIPAL,conforme Lei nº 2.847 de 22 de novembro de 1999,PI,Teresina
19/03/2020,São José,MUNICIPAL,Dia de São José,PR,Alto Piquiri
19/03/2020,São José,MUNICIPAL,"Dia do Padroeiro da Cidade, São José",PR,Antônio Olinto
24/10/2020,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Antônio Olinto,PR,Antônio Olinto
08/12/2020,Imaculada Conceição,MUNICIPAL,Padroeira Ucraniana Imaculada Conceição,PR,Antônio Olinto
19/03/2020,São José,MUNICIPAL,Dia de São José,PR,Assaí
16/08/2020,São Roque,MUNICIPAL,"Dia de São Roque, padroeiro do Município",PR,Boa Ventura de São Roque
18/09/2020,Emancipação do Município,MUNICIPAL,Emancipação Política do Município de Boa Ventura de São Roque,PR,Boa Ventura de São Roque
08/11/2020,São Miguel,MUNICIPAL,Dia de São Miguel,PR,Boa Ventura de São Roque
13/06/2020,Dia de Santo Antônio,MUNICIPAL,Padroeiro da cidade,PR,Cambé
19/03/2020,São José,MUNICIPAL,Dia de São José,PR,Cambira
22/10/2020,Emancipação,MUNICIPAL,Data de emancipação do município,PR,Cambira
02/02/2020,Padroeira,MUNICIPAL,"Nossa Senhora da Piedade, padroeira de Campo Largo",PR,Campo Largo
19/03/2020,Dia do Padroeiro,MUNICIPAL,"Dia de São José, padroeiro da Cidade",PR,Campo Mourão
11/06/2020,Corpus Christi,MUNICIPAL,Corpus Christi,PR,Campo Mourão
19/10/2020,Aniversário da Cidade,MUNICIPAL,"O feriado do aniversário do Município de Campo Mourão é comemorado na segunda-feira subsequente ao dia 12 do mês de outubro, quando o dia 10 de outubro não for no domingo, ocasião em que as comemorações serão mantidas na mesma data.",PR,Campo Mourão
19/09/2020,Nossa Sra da Salette,MUNICIPAL,dia da Padroeira Nossa Senhora da Salette,PR,Capitão Leônidas Marques
13/12/2020,Aniversário da Cidade,MUNICIPAL,"Feriado municipal, alusivo a comemoração do Aniversário do Município de Carambeí. (Redação dada pela Lei nº 172/2001)",PR,Carambeí
